presentnYear,unityGrupNm,unityGrupCode,ownerName,affiliateName
202505,지에스,K3000076,허창수,자이에스앤디(주)
202505,지에스,K3000076,허창수,자이에스텍(주)
202505,지에스,K3000076,허창수,지베스코(주)
202505,지에스,K3000076,허창수,지베스코일반사모부동산투자회사1호
202505,지에스,K3000076,허창수,지베스코자산운용(주)
202505,지에스,K3000076,허창수,지앤엠에스테이트(주)
202505,지에스,K3000076,허창수,지에너지(주)
202505,지에스,K3000076,허창수,지에스건설(주)
202505,지에스,K3000076,허창수,지에스네오텍(주)
202505,지에스,K3000076,허창수,지에스당진솔라팜(주)
202505,지에스,K3000076,허창수,지에스바이오(주)
202505,지에스,K3000076,허창수,지에스에너지(주)
202505,지에스,K3000076,허창수,지에스에코메탈(주)
202505,지에스,K3000076,허창수,지에스엠비즈(주)
202505,지에스,K3000076,허창수,지에스이피에스(주)
202505,지에스,K3000076,허창수,지에스차지비(주)
202505,지에스,K3000076,허창수,지에스칼텍스(주)
202505,지에스,K3000076,허창수,지에스파워(주)
202505,지에스,K3000076,허창수,지피씨(주)
202505,지에스,K3000076,허창수,태안햇들원태양광(주)
202505,지에스,K3000076,허창수,파르나스호텔(주)
202505,지에스,K3000076,허창수,팬코텍(유)
202505,지에스,K3000076,허창수,하임랩(주)
202505,지에스,K3000076,허창수,한울사랑(유)
202505,지에스,K3000076,허창수,햇들원지붕형태양광1호(주)
202505,지에스,K3000076,허창수,햇들원지붕형태양광2호(주)
202505,지에스,K3000076,허창수,휴젤(주)
202505,신세계,K1000042,이명희,(주)광주신세계
202505,신세계,K1000042,이명희,(주)대전신세계
202505,신세계,K1000042,이명희,(주)더블유컨셉코리아
202505,신세계,K1000042,이명희,(주)마인드마크
202505,신세계,K1000042,이명희,(주)스타필드고양
202505,신세계,K1000042,이명희,(주)스타필드광주
202505,신세계,K1000042,이명희,(주)스타필드수원
202505,신세계,K1000042,이명희,(주)스타필드안성
202505,신세계,K1000042,이명희,(주)스타필드창원
202505,신세계,K1000042,이명희,(주)스타필드청라
202505,신세계,K1000042,이명희,(주)스타필드하남
202505,신세계,K1000042,이명희,(주)스튜디오329
202505,신세계,K1000042,이명희,(주)시그나이트
202505,신세계,K1000042,이명희,(주)신세계
202505,신세계,K1000042,이명희,(주)신세계까사
202505,신세계,K1000042,이명희,(주)신세계동대구복합환승센터
202505,신세계,K1000042,이명희,(주)신세계동서울피에프브이
202505,신세계,K1000042,이명희,(주)신세계디에프
202505,신세계,K1000042,이명희,(주)신세계디에프글로벌
202505,신세계,K1000042,이명희,(주)신세계라이브쇼핑
202505,신세계,K1000042,이명희,(주)신세계사이먼
202505,신세계,K1000042,이명희,(주)신세계센트럴
202505,신세계,K1000042,이명희,(주)신세계스타위탁관리부동산투자회사
202505,신세계,K1000042,이명희,(주)신세계아이앤씨
202505,신세계,K1000042,이명희,(주)신세계야구단
202505,신세계,K1000042,이명희,(주)신세계엘앤비
202505,신세계,K1000042,이명희,(주)신세계인터내셔날
202505,신세계,K1000042,이명희,(주)신세계청담피에프브이
202505,신세계,K1000042,이명희,(주)신세계톰보이
202505,신세계,K1000042,이명희,(주)신세계푸드
202505,신세계,K1000042,이명희,(주)신세계프라퍼티
202505,신세계,K1000042,이명희,(주)신세계프라퍼티투자운용
202505,신세계,K1000042,이명희,(주)신세계화성
202505,신세계,K1000042,이명희,(주)어뮤즈
202505,신세계,K1000042,이명희,(주)에메랄드에스피브이
202505,신세계,K1000042,이명희,(주)에스씨케이컴퍼니
202505,신세계,K1000042,이명희,(주)에스에스지닷컴
202505,신세계,K1000042,이명희,(주)에스엠피엠씨
202505,신세계,K1000042,이명희,(주)이마트
202505,신세계,K1000042,이명희,(주)이마트24
202505,신세계,K1000042,이명희,(주)인천신세계
202505,신세계,K1000042,이명희,(주)조선호텔앤리조트
202505,신세계,K1000042,이명희,(주)지마켓
202505,신세계,K1000042,이명희,(주)퍼셀
202505,신세계,K1000042,이명희,(주)플그림
202505,신세계,K1000042,이명희,매직플로우(주)
202505,신세계,K1000042,이명희,서울고속버스터미널(주)
202505,신세계,K1000042,이명희,세린식품(주)
202505,신세계,K1000042,이명희,스무디킹코리아(주)
202505,신세계,K1000042,이명희,신세계건설(주)
202505,신세계,K1000042,이명희,신세계의정부역사(주)
202505,신세계,K1000042,이명희,아폴로코리아(주)
202505,신세계,K1000042,이명희,에스이엔씨피닉스제사차(주)
202505,신세계,K1000042,이명희,에스이엔씨피닉스제삼차(주)
202505,신세계,K1000042,이명희,에스이엔씨피닉스제이차(주)
202505,신세계,K1000042,이명희,에스이엔씨피닉스제일차(주)
202505,신세계,K1000042,이명희,에스피남양주별내피에프브이(주)
202505,신세계,K1000042,이명희,에스피청주전문투자형사모부동산투자회사
202505,신세계,K1000042,이명희,포항프라이머스프로젝트투자금융(주)
202505,한진,K1000081,조원태,(주)대한항공
202505,한진,K1000081,조원태,(주)싸이버스카이
202505,한진,K1000081,조원태,(주)에어코리아
202505,한진,K1000081,조원태,(주)오리엔트스타한진로직스센터
202505,한진,K1000081,조원태,(주)왕산레저개발
202505,한진,K1000081,조원태,(주)진에어
202505,한진,K1000081,조원태,(주)칼호텔네트워크
202505,한진,K1000081,조원태,(주)한국글로발로지스틱스시스템
202505,한진,K1000081,조원태,(주)한국티비티
202505,한진,K1000081,조원태,(주)한진
202505,한진,K1000081,조원태,(주)한진관광
202505,한진,K1000081,조원태,(주)한진칼
202505,한진,K1000081,조원태,(주)항공종합서비스
202505,한진,K1000081,조원태,(주)휴데이터스
202505,한진,K1000081,조원태,더블유에이씨항공서비스(주)
202505,한진,K1000081,조원태,부산글로벌물류센터(주)
202505,한진,K1000081,조원태,서울복합물류자산관리(주)
202505,한진,K1000081,조원태,서울복합물류프로젝트금융투자(주)
202505,한진,K1000081,조원태,세계혼재항공화물(주)
202505,한진,K1000081,조원태,아시아나세이버(주)
202505,한진,K1000081,조원태,아시아나아이디티(주)
202505,한진,K1000081,조원태,아시아나에어포트(주)
202505,한진,K1000081,조원태,아시아나티앤아이(주)
202505,한진,K1000081,조원태,아시아나항공(주)
202505,한진,K1000081,조원태,아이에이티(주)
202505,한진,K1000081,조원태,에어부산(주)
202505,한진,K1000081,조원태,에어서울(주)
202505,한진,K1000081,조원태,인천글로벌물류센터(주)
202505,한진,K1000081,조원태,정석기업(주)
202505,한진,K1000081,조원태,청원냉장(주)
202505,한진,K1000081,조원태,케이브이아이(주)
202505,한진,K1000081,조원태,케이에비에이션(주)
202505,한진,K1000081,조원태,태일캐터링(주)
202505,한진,K1000081,조원태,태일통상(주)
202505,한진,K1000081,조원태,토파스여행정보(주)
202505,한진,K1000081,조원태,포항항7부두운영(주)
202505,한진,K1000081,조원태,한국공항(주)
202505,한진,K1000081,조원태,한진부산컨테이너터미널(주)
202505,한진,K1000081,조원태,한진울산신항운영(주)
202505,한진,K1000081,조원태,한진인천컨테이너터미널(주)
202505,한진,K1000081,조원태,한진정보통신(주)
202505,한진,K1000081,조원태,한진평택컨테이너터미널(주)
202505,씨제이,K1000055,이재현,(주)길픽쳐스
202505,씨제이,K1000055,이재현,(주)다다엠앤씨
202505,씨제이,K1000055,이재현,(주)디엑스이
202505,씨제이,K1000055,이재현,(주)문화창고
202505,씨제이,K1000055,이재현,(주)밀리언볼트
202505,씨제이,K1000055,이재현,(주)브랜드웍스코리아
202505,씨제이,K1000055,이재현,(주)비이피씨탄젠트
202505,씨제이,K1000055,이재현,(주)송림에프에스
202505,씨제이,K1000055,이재현,(주)슈퍼레이스
202505,씨제이,K1000055,이재현,(주)스튜디오테이크원
202505,씨제이,K1000055,이재현,(주)스튜디오팟
202505,씨제이,K1000055,이재현,(주)씨제이라이브시티
202505,씨제이,K1000055,이재현,(주)씨제이메조미디어
202505,씨제이,K1000055,이재현,(주)씨제이이엔엠
202505,씨제이,K1000055,이재현,(주)씨제이텔레닉스
202505,씨제이,K1000055,이재현,(주)아메바컬쳐
202505,씨제이,K1000055,이재현,(주)원지
202505,씨제이,K1000055,이재현,(주)웨이크원(wakeone)
202505,씨제이,K1000055,이재현,(주)제이에스픽쳐스
202505,씨제이,K1000055,이재현,(주)제이에이치투자
202505,씨제이,K1000055,이재현,(주)지티스트
202505,씨제이,K1000055,이재현,(주)케이피제이
202505,씨제이,K1000055,이재현,(주)코휘드
202505,씨제이,K1000055,이재현,(주)트리니티크라운
202505,씨제이,K1000055,이재현,(주)티빙
202505,씨제이,K1000055,이재현,(주)하이어뮤직레코즈
202505,씨제이,K1000055,이재현,(주)화앤담픽쳐스
202505,씨제이,K1000055,이재현,1020와이오엔지4지아이엘(주)
202505,씨제이,K1000055,이재현,굴업풍력개발(주)
202505,씨제이,K1000055,이재현,대한통운에스비(주)
202505,씨제이,K1000055,이재현,돈돈팜(주)
202505,씨제이,K1000055,이재현,동석물류(주)
202505,씨제이,K1000055,이재현,디아이웨어(주)
202505,씨제이,K1000055,이재현,마산항제4부두운영(주)
202505,씨제이,K1000055,이재현,보스포러스인베스트먼트(주)
202505,씨제이,K1000055,이재현,삼해상사(주)
202505,씨제이,K1000055,이재현,스튜디오드래곤(주)
202505,씨제이,K1000055,이재현,신의도천일염(주)
202505,씨제이,K1000055,이재현,씨앤아이레저산업(주)
202505,씨제이,K1000055,이재현,씨제이(주)
202505,씨제이,K1000055,이재현,씨제이대한통운(주)
202505,씨제이,K1000055,이재현,씨제이대한통운비엔디(주)
202505,씨제이,K1000055,이재현,씨제이바이오사이언스(주)
202505,씨제이,K1000055,이재현,씨제이브리딩(주)
202505,씨제이,K1000055,이재현,씨제이씨지브이(주)
202505,씨제이,K1000055,이재현,씨제이씨푸드(주)
202505,씨제이,K1000055,이재현,씨제이엠디원(주)
202505,씨제이,K1000055,이재현,씨제이올리브네트웍스(주)
202505,씨제이,K1000055,이재현,씨제이올리브영(주)
202505,씨제이,K1000055,이재현,씨제이웰케어(주)
202505,씨제이,K1000055,이재현,씨제이이엔엠 스튜디오스(주)
202505,씨제이,K1000055,이재현,씨제이인베스트먼트(주)
202505,씨제이,K1000055,이재현,씨제이제일제당(주)
202505,씨제이,K1000055,이재현,씨제이포디플렉스(주)
202505,씨제이,K1000055,이재현,씨제이푸드빌(주)
202505,씨제이,K1000055,이재현,씨제이프레시웨이(주)
202505,씨제이,K1000055,이재현,씨제이피드앤케어(주)
202505,씨제이,K1000055,이재현,에스지생활안전(주)
202505,씨제이,K1000055,이재현,에이오엠지(주)
202505,씨제이,K1000055,이재현,울산항만운영(주)
202505,씨제이,K1000055,이재현,이앤씨인프라(주)
202505,씨제이,K1000055,이재현,인천남항부두운영(주)
202505,씨제이,K1000055,이재현,재산홀딩스(주)
202505,씨제이,K1000055,이재현,프레시원(주)
202505,씨제이,K1000055,이재현,프레시플러스(주)
202505,씨제이,K1000055,이재현,한국복합물류(주)
202505,엘에스,K3000062,구자은,(유)문경가온태양광발전
202505,엘에스,K3000062,구자은,(유)빌드윈인동태양광발전
202505,엘에스,K3000062,구자은,(유)전주가온태양광발전
202505,엘에스,K3000062,구자은,(주)그린가스솔루션이앤씨
202505,엘에스,K3000062,구자은,(주)넥스포쏠라
202505,엘에스,K3000062,구자은,(주)넥스포에너지
202505,엘에스,K3000062,구자은,(주)디케이씨
202505,엘에스,K3000062,구자은,(주)모보
202505,엘에스,K3000062,구자은,(주)베스트토요타
202505,엘에스,K3000062,구자은,(주)선우
202505,엘에스,K3000062,구자은,(주)세종전선
202505,엘에스,K3000062,구자은,(주)스포츠모터사이클코리아
202505,엘에스,K3000062,구자은,(주)에너지링크나주
202505,엘에스,K3000062,구자은,(주)에너지링크울산
202505,엘에스,K3000062,구자은,(주)에스이모빌리티
202505,엘에스,K3000062,구자은,(주)엘에스
202505,엘에스,K3000062,구자은,(주)엘에스네트웍스
202505,엘에스,K3000062,구자은,(주)엘펨스
202505,엘에스,K3000062,구자은,(주)엠비케이코퍼레이션
202505,엘에스,K3000062,구자은,(주)예스코
202505,엘에스,K3000062,구자은,(주)이원
202505,엘에스,K3000062,구자은,(주)이원물류
202505,엘에스,K3000062,구자은,(주)이원쏠라
202505,엘에스,K3000062,구자은,(주)이원컨테이너터미널
202505,엘에스,K3000062,구자은,(주)이원평택에너지
202505,엘에스,K3000062,구자은,(주)인베니
202505,엘에스,K3000062,구자은,(주)제스코이지
202505,엘에스,K3000062,구자은,(주)지알엠
202505,엘에스,K3000062,구자은,(주)지앤피
202505,엘에스,K3000062,구자은,(주)지앤피우드
202505,엘에스,K3000062,구자은,(주)케이제이모터라드
202505,엘에스,K3000062,구자은,(주)토리컴
202505,엘에스,K3000062,구자은,(주)흥업
202505,엘에스,K3000062,구자은,가온전선(주)
202505,엘에스,K3000062,구자은,농가온(주)
202505,엘에스,K3000062,구자은,씨에스마린(주)
202505,엘에스,K3000062,구자은,씨엑스솔루션(주)
202505,엘에스,K3000062,구자은,엘에스글로벌인코퍼레이티드(주)
202505,엘에스,K3000062,구자은,엘에스마린솔루션(주)
202505,엘에스,K3000062,구자은,엘에스머트리얼즈(주)
202505,엘에스,K3000062,구자은,엘에스메카피온(주)
202505,엘에스,K3000062,구자은,엘에스메탈(주)
202505,엘에스,K3000062,구자은,엘에스밸류업제1호사모투자 합자회사
202505,엘에스,K3000062,구자은,엘에스빌드윈(주)
202505,엘에스,K3000062,구자은,엘에스사우타(주)
202505,엘에스,K3000062,구자은,엘에스아이앤디(주)
202505,엘에스,K3000062,구자은,엘에스아이티씨(주)
202505,엘에스,K3000062,구자은,엘에스알스코(주)
202505,엘에스,K3000062,구자은,엘에스에이홀딩스(주)
202505,엘에스,K3000062,구자은,엘에스에코에너지(주)
202505,엘에스,K3000062,구자은,엘에스에코첨단소재(주)
202505,엘에스,K3000062,구자은,엘에스엘앤에프배터리솔루션(주)
202505,엘에스,K3000062,구자은,엘에스엠앤엠(주)
202505,엘에스,K3000062,구자은,엘에스엠트론(주)
202505,엘에스,K3000062,구자은,엘에스영종스카이솔라(주)
202505,엘에스,K3000062,구자은,엘에스오토모티브테크놀로지스(주)
202505,엘에스,K3000062,구자은,엘에스이링크(주)
202505,엘에스,K3000062,구자은,엘에스이모빌리티솔루션(주)
202505,엘에스,K3000062,구자은,엘에스이브이코리아(주)
202505,엘에스,K3000062,구자은,엘에스이엔엠(주)
202505,엘에스,K3000062,구자은,엘에스일렉트릭(주)
202505,엘에스,K3000062,구자은,엘에스전선(주)
202505,엘에스,K3000062,구자은,엘에스증권(주)
202505,엘에스,K3000062,구자은,엘티솔라(주)
202505,엘에스,K3000062,구자은,여수그린에너지(주)
202505,엘에스,K3000062,구자은,이지전선(주)
202505,엘에스,K3000062,구자은,인천클린에너지허브(주)
202505,엘에스,K3000062,구자은,제이에스전선(주)
202505,엘에스,K3000062,구자은,팜모아(주)
202505,엘에스,K3000062,구자은,평택에너지앤파워(주)
202505,엘에스,K3000062,구자은,하이엠케이(주)
202505,엘에스,K3000062,구자은,한국미래소재(주)
202505,카카오,K3000137,김범수,(유)가승개발
202505,카카오,K3000137,김범수,(유)캐쳐스문화산업전문회사
202505,카카오,K3000137,김범수,(주)골프와친구
202505,카카오,K3000137,김범수,(주)그라운드엑스
202505,카카오,K3000137,김범수,(주)글라인
202505,카카오,K3000137,김범수,(주)글앤그림미디어
202505,카카오,K3000137,김범수,(주)넥스트레벨스튜디오
202505,카카오,K3000137,김범수,(주)넥스포츠
202505,카카오,K3000137,김범수,(주)넵튠
202505,카카오,K3000137,김범수,(주)님블뉴런
202505,카카오,K3000137,김범수,(주)다온크리에이티브
202505,카카오,K3000137,김범수,(주)돌고래유괴단
202505,카카오,K3000137,김범수,(주)드림위더스
202505,카카오,K3000137,김범수,(주)디어유
202505,카카오,K3000137,김범수,(주)디케이테크인
202505,카카오,K3000137,김범수,(주)라이온하트스튜디오
202505,카카오,K3000137,김범수,(주)레디엔터테인먼트
202505,카카오,K3000137,김범수,(주)링키지랩
202505,카카오,K3000137,김범수,(주)메타보라
202505,카카오,K3000137,김범수,(주)모아엘앤비인터내셔널
202505,카카오,K3000137,김범수,(주)바람픽쳐스
202505,카카오,K3000137,김범수,(주)보이스루
202505,카카오,K3000137,김범수,(주)브이에이에스티
202505,카카오,K3000137,김범수,(주)비글
202505,카카오,K3000137,김범수,(주)비에이치엔터테인먼트
202505,카카오,K3000137,김범수,(주)사나이픽처스
202505,카카오,K3000137,김범수,(주)삼양씨앤씨
202505,카카오,K3000137,김범수,(주)서울아레나
202505,카카오,K3000137,김범수,(주)선영스토리
202505,카카오,K3000137,김범수,(주)쇼노트
202505,카카오,K3000137,김범수,(주)숲엔터테인먼트
202505,카카오,K3000137,김범수,(주)슈퍼코믹스스튜디오
202505,카카오,K3000137,김범수,(주)스타쉽엔터테인먼트
202505,카카오,K3000137,김범수,(주)스튜디오리얼라이브
202505,카카오,K3000137,김범수,(주)스튜디오에이
202505,카카오,K3000137,김범수,(주)스튜디오원픽
202505,카카오,K3000137,김범수,(주)스튜디오좋
202505,카카오,K3000137,김범수,(주)스튜디오클론
202505,카카오,K3000137,김범수,(주)스튜디오플로우
202505,카카오,K3000137,김범수,(주)씨엠엔피
202505,카카오,K3000137,김범수,(주)아이앤아이소프트
202505,카카오,K3000137,김범수,(주)안테나
202505,카카오,K3000137,김범수,(주)야나두
202505,카카오,K3000137,김범수,(주)어썸이엔티
202505,카카오,K3000137,김범수,(주)에스엠라이프디자인그룹
202505,카카오,K3000137,김범수,(주)에스엠브랜드마케팅
202505,카카오,K3000137,김범수,(주)에스엠스튜디오스
202505,카카오,K3000137,김범수,(주)에스엠엔터테인먼트
202505,카카오,K3000137,김범수,(주)에스엠유니버스
202505,카카오,K3000137,김범수,(주)에스엠컬처앤콘텐츠
202505,카카오,K3000137,김범수,(주)에스엠컬처파트너스
202505,카카오,K3000137,김범수,(주)에스엠타운플래너
202505,카카오,K3000137,김범수,(주)엑스엘게임즈
202505,카카오,K3000137,김범수,(주)엔글
202505,카카오,K3000137,김범수,(주)엔크로키
202505,카카오,K3000137,김범수,(주)엔플루토
202505,카카오,K3000137,김범수,(주)영화사 집
202505,카카오,K3000137,김범수,(주)영화사월광
202505,카카오,K3000137,김범수,(주)오션드라이브스튜디오
202505,카카오,K3000137,김범수,(주)온마인드
202505,카카오,K3000137,김범수,(주)이담엔터테인먼트
202505,카카오,K3000137,김범수,(주)이케이게임즈
202505,카카오,K3000137,김범수,(주)인타임
202505,카카오,K3000137,김범수,(주)전국화물마당
202505,카카오,K3000137,김범수,(주)제이와이드컴퍼니
202505,카카오,K3000137,김범수,(주)카카오
202505,카카오,K3000137,김범수,(주)카카오게임즈
202505,카카오,K3000137,김범수,(주)카카오모빌리티
202505,카카오,K3000137,김범수,(주)카카오뱅크
202505,카카오,K3000137,김범수,(주)카카오벤처스
202505,카카오,K3000137,김범수,(주)카카오브이엑스
202505,카카오,K3000137,김범수,(주)카카오스타일
202505,카카오,K3000137,김범수,(주)카카오엔터테인먼트
202505,카카오,K3000137,김범수,(주)카카오엔터프라이즈
202505,카카오,K3000137,김범수,(주)카카오인베스트먼트
202505,카카오,K3000137,김범수,(주)카카오페이
202505,카카오,K3000137,김범수,(주)카카오페이손해보험
202505,카카오,K3000137,김범수,(주)카카오페이증권
202505,카카오,K3000137,김범수,(주)카카오헬스케어
202505,카카오,K3000137,김범수,(주)컬러버스
202505,카카오,K3000137,김범수,(주)케이더블유북스
202505,카카오,K3000137,김범수,(주)케이드라이브
202505,카카오,K3000137,김범수,(주)케이앤웍스
202505,카카오,K3000137,김범수,(주)케이엠세븐
202505,카카오,K3000137,김범수,(주)케이엠솔루션
202505,카카오,K3000137,김범수,(주)케이엠식스
202505,카카오,K3000137,김범수,(주)케이엠쓰리
202505,카카오,K3000137,김범수,(주)케이엠원
202505,카카오,K3000137,김범수,(주)케이엠파이브
202505,카카오,K3000137,김범수,(주)케이엠파크
202505,카카오,K3000137,김범수,(주)케이엠파킹앤스페이스
202505,카카오,K3000137,김범수,(주)케이엠포
202505,카카오,K3000137,김범수,(주)케이큐브홀딩스
202505,카카오,K3000137,김범수,(주)크리에이션뮤직라이츠
202505,카카오,K3000137,김범수,(주)키위바인
202505,카카오,K3000137,김범수,(주)키이스트
202505,카카오,K3000137,김범수,(주)키즈노트
202505,카카오,K3000137,김범수,(주)테인스밸리
202505,카카오,K3000137,김범수,(주)티제이파트너스
202505,카카오,K3000137,김범수,(주)파괴연구소
202505,카카오,K3000137,김범수,(주)파이디지털헬스케어
202505,카카오,K3000137,김범수,(주)팬텀
202505,카카오,K3000137,김범수,(주)플레이하드
202505,카카오,K3000137,김범수,(주)필연매니지먼트
202505,카카오,K3000137,김범수,(주)하늘을담다
202505,카카오,K3000137,김범수,(주)하이업엔터테인먼트
202505,카카오,K3000137,김범수,글링크미디어(주)
202505,카카오,K3000137,김범수,동고택시(주)
202505,카카오,K3000137,김범수,로고스필름(주)
202505,카카오,K3000137,김범수,메가몬스터(주)
202505,카카오,K3000137,김범수,오리진필름(주)
202505,카카오,K3000137,김범수,오오티비(주)
202505,카카오,K3000137,김범수,케이피보험서비스(주)
202505,카카오,K3000137,김범수,트리플라(주)
202505,카카오,K3000137,김범수,프리티비지(주)
202505,두산,K1000026,박정원,(주)두산
202505,두산,K1000026,박정원,(주)두산모빌리티이노베이션
202505,두산,K1000026,박정원,(주)두산베어스
202505,두산,K1000026,박정원,(주)두산인베스트먼트
202505,두산,K1000026,박정원,(주)두산테스나
202505,두산,K1000026,박정원,(주)오리콤
202505,두산,K1000026,박정원,(주)원상
202505,두산,K1000026,박정원,(주)한컴
202505,두산,K1000026,박정원,두산경영연구원(주)
202505,두산,K1000026,박정원,두산로보틱스(주)
202505,두산,K1000026,박정원,두산로지스틱스솔루션(주)
202505,두산,K1000026,박정원,두산리사이클솔루션(주)
202505,두산,K1000026,박정원,두산모트롤(주)
202505,두산,K1000026,박정원,두산밥캣(주)
202505,두산,K1000026,박정원,두산밥캣코리아(주)
202505,두산,K1000026,박정원,두산에너빌리티(주)
202505,두산,K1000026,박정원,두산에이치투이노베이션(주)
202505,두산,K1000026,박정원,두산지오솔루션(주)
202505,두산,K1000026,박정원,두산큐벡스(주)
202505,두산,K1000026,박정원,두산포트폴리오홀딩스(주)
202505,두산,K1000026,박정원,두산퓨얼셀(주)
202505,두산,K1000026,박정원,솔라디루프(주)
202505,두산,K1000026,박정원,오성파워오엔엠(주)
202505,두산,K1000026,박정원,하이엑시움모터스(주)
202505,DL,K1000011,이해욱,(주)대림
202505,DL,K1000011,이해욱,(주)대림제5호천안원성동기업형임대위탁관리부동산투자회사
202505,DL,K1000011,이해욱,(주)대림제7호마산회원기업형임대위탁관리부동산투자회사
202505,DL,K1000011,이해욱,(주)대전문화피에프브이
202505,DL,K1000011,이해욱,(주)사우북변도시개발
202505,DL,K1000011,이해욱,(주)삼호시트론시티
202505,DL,K1000011,이해욱,(주)엔에스파트너스
202505,DL,K1000011,이해욱,(주)오브이
202505,DL,K1000011,이해욱,(주)울산의정부프로젝트피에프브이
202505,DL,K1000011,이해욱,(주)인천금송임대주택위탁관리부동산투자회사
202505,DL,K1000011,이해욱,(주)인천도화1임대주택위탁관리부동산투자회사
202505,DL,K1000011,이해욱,(주)인천인하피에프브이
202505,DL,K1000011,이해욱,(주)전주완산피에프브이
202505,DL,K1000011,이해욱,(주)제물포역도심복합사업위탁관리부동산투자회사
202505,DL,K1000011,이해욱,(주)투게더대전문화피에프브이
202505,DL,K1000011,이해욱,가산디씨에스엘원(주)
202505,DL,K1000011,이해욱,글래드호텔앤리조트(주)
202505,DL,K1000011,이해욱,금오도해상풍력(주)
202505,DL,K1000011,이해욱,김해대동물류(주)
202505,DL,K1000011,이해욱,대림투자운용(주)
202505,DL,K1000011,이해욱,덕송내각고속화도로(주)
202505,DL,K1000011,이해욱,디렉스폴리머(유)
202505,DL,K1000011,이해욱,디엘(주)
202505,DL,K1000011,이해욱,디엘건설(주)
202505,DL,K1000011,이해욱,디엘모터스(주)
202505,DL,K1000011,이해욱,디엘에너지(주)
202505,DL,K1000011,이해욱,디엘에너지글로벌(주)
202505,DL,K1000011,이해욱,디엘에프엔씨(주)
202505,DL,K1000011,이해욱,디엘이앤씨(주)
202505,DL,K1000011,이해욱,디엘케미칼(주)
202505,DL,K1000011,이해욱,루프원에너지(주)
202505,DL,K1000011,이해욱,밀머란에스피씨(주)
202505,DL,K1000011,이해욱,송도파워(주)
202505,DL,K1000011,이해욱,송파복정역레이어드시티피에프브이(주)
202505,DL,K1000011,이해욱,에코원에너지(주)
202505,DL,K1000011,이해욱,영주에코파워(주)
202505,DL,K1000011,이해욱,오산랜드마크프로젝트(주)
202505,DL,K1000011,이해욱,제주항공우주호텔(주)
202505,DL,K1000011,이해욱,청진이삼자산관리(주)
202505,DL,K1000011,이해욱,청진이삼프로젝트(주)
202505,DL,K1000011,이해욱,코크레인에스피씨(주)
202505,DL,K1000011,이해욱,포천파워(주)
202505,DL,K1000011,이해욱,해남내사리태양광(주)
202505,DL,K1000011,이해욱,험프리에스엘큐원(주)
202505,DL,K1000011,이해욱,효제피에프브이(주)
202505,중흥건설,K3000139,정창선,(유)제이앤케이에스
202505,중흥건설,K3000139,정창선,(주)고촌복합개발자산관리
202505,중흥건설,K3000139,정창선,(주)남도일보
202505,중흥건설,K3000139,정창선,(주)다원개발
202505,중흥건설,K3000139,정창선,(주)대우건설
202505,중흥건설,K3000139,정창선,(주)대우에스티
202505,중흥건설,K3000139,정창선,(주)부산글로벌빌리지
202505,중흥건설,K3000139,정창선,(주)새솔건설
202505,중흥건설,K3000139,정창선,(주)세중이엔씨
202505,중흥건설,K3000139,정창선,(주)에스개발
202505,중흥건설,K3000139,정창선,(주)에스투엘레바
202505,중흥건설,K3000139,정창선,(주)중흥개발
202505,중흥건설,K3000139,정창선,(주)중흥하나제2호위탁관리부동산투자회사
202505,중흥건설,K3000139,정창선,(주)창원혁신산단개발자산관리
202505,중흥건설,K3000139,정창선,(주)투게더임대주택위탁관리부동산투자회사
202505,중흥건설,K3000139,정창선,(주)푸르웰
202505,중흥건설,K3000139,정창선,(주)헤럴드
202505,중흥건설,K3000139,정창선,(주)헤럴드에듀
202505,중흥건설,K3000139,정창선,(주)헤럴드옥션
202505,중흥건설,K3000139,정창선,(주)헤럴드팝
202505,중흥건설,K3000139,정창선,경산지식산업개발(주)
202505,중흥건설,K3000139,정창선,나주관광개발(주)
202505,중흥건설,K3000139,정창선,대우송도호텔(주)
202505,중흥건설,K3000139,정창선,마스턴제141호용인백암피에프브이(주)
202505,중흥건설,K3000139,정창선,망포역세권개발피에프브이(주)
202505,중흥건설,K3000139,정창선,모인파크(주)
202505,중흥건설,K3000139,정창선,브레인시티프로젝트금융투자(주)
202505,중흥건설,K3000139,정창선,새빛개발(주)
202505,중흥건설,K3000139,정창선,선월하이파크밸리(주)
202505,중흥건설,K3000139,정창선,세종건설산업(주)
202505,중흥건설,K3000139,정창선,세흥건설(주)
202505,중흥건설,K3000139,정창선,세흥산업개발(주)
202505,중흥건설,K3000139,정창선,송정파크(주)
202505,중흥건설,K3000139,정창선,수도권광역급행철도비노선(주)
202505,중흥건설,K3000139,정창선,순천에코밸리(주)
202505,중흥건설,K3000139,정창선,안산그린에너지(주)
202505,중흥건설,K3000139,정창선,안산그린파워(주)
202505,중흥건설,K3000139,정창선,에스엠개발산업(주)
202505,중흥건설,K3000139,정창선,여수소제피에프브이(주)
202505,중흥건설,K3000139,정창선,중봉건설(주)
202505,중흥건설,K3000139,정창선,중봉산업개발(주)
202505,중흥건설,K3000139,정창선,중흥건설(주)
202505,중흥건설,K3000139,정창선,중흥건설산업(주)
202505,중흥건설,K3000139,정창선,중흥산업개발(주)
202505,중흥건설,K3000139,정창선,중흥에스클래스(주)
202505,중흥건설,K3000139,정창선,중흥토건(주)
